Archive,Area,Scope,Class,ComponentPath,Files,Directories,SizeMiB,TopExtensions,Chips/Keywords
GPL_AX12v1,Ethernet/Switch + WLAN,target-specific / likely relevant,Board/build configuration,GPL_AX12v1/rtl8197/boards/rtl8197F/etc.RTL8197F_8814B_8367R_MP,11,1,0.02,"[no ext]:7, .conf:3, .types:1","RTL8197F, RTL8367R, RTL8814B"
GPL_AX12v1,Ethernet/Switch + WLAN,target-specific / likely relevant,Board/build configuration,GPL_AX12v1/rtl8197/boards/rtl8197F/etc.RTL8197F_VG_8812F_8367R_MP,11,1,0.02,"[no ext]:7, .conf:3, .types:1","RTL8197F, RTL8367R, RTL8812"
GPL_AX12v1,Ethernet/Switch + WLAN,target-specific / likely relevant,Board/build configuration,GPL_AX12v1/rtl8197/boards/rtl8197F/etc.RTL8197F_VG_8814B_8367R_MP,11,1,0.02,"[no ext]:7, .conf:3, .types:1","RTL8197F, RTL8367R, RTL8814B"
GPL_AX12v1,Ethernet/Switch + WLAN,target-specific / likely relevant,Board/build configuration,GPL_AX12v1/rtl8197/boards/rtl8197F/etc.RTL8197F_VG_V632G-4_8814C_8367R_MP,11,1,0.02,"[no ext]:7, .conf:3, .types:1","RTL8197F, RTL8367R, RTL8814C"
GPL_AX12v1,Ethernet/Switch + WLAN,target-specific / likely relevant,Board/build configuration,GPL_AX12v1/rtl8197/boards/rtl8197F/etc.RTL8197F_8812BR_8367R_WAC/init.d,2,1,0.0,[no ext]:2,"RTL8197F, RTL8367R, RTL8812"
GPL_AX12v1,Ethernet/Switch + WLAN,target-specific / likely relevant,Board/build configuration,GPL_AX12v1/rtl8197/boards/rtl8197F/etc.RTL8197F_8812BR_8367R_WAC/samba,2,1,0.01,"[no ext]:1, .conf:1","RTL8197F, RTL8367R, RTL8812"
GPL_AX12v1,Ethernet/Switch + WLAN,target-specific / likely relevant,Board/build configuration,GPL_AX12v1/rtl8197/boards/rtl8197F/etc.RTL8197F_8812BR_8367R_MP/init.d,1,1,0.0,[no ext]:1,"RTL8197F, RTL8367R, RTL8812"
GPL_AX12v1,Ethernet/Switch + WLAN,target-specific / likely relevant,Board/build configuration,GPL_AX12v1/rtl8197/boards/rtl8197F/etc.RTL8197F_8812BR_8367R_WAC/iproute2,1,1,0.0,[no ext]:1,"RTL8197F, RTL8367R, RTL8812"
GPL_AX12v1,Ethernet/Switch + WLAN,target-specific / likely relevant,Board/build configuration,GPL_AX12v1/rtl8197/boards/rtl8197F/etc.RTL8197F_8812F_8367R_MP/init.d,1,1,0.0,[no ext]:1,"RTL8197F, RTL8367R, RTL8812"
GPL_AX12v1,Ethernet/Switch + WLAN,target-specific / likely relevant,Board/build configuration,GPL_AX12v1/rtl8197/boards/rtl8197F/etc.RTL8197F_8814B_8367R_MP/init.d,1,1,0.0,[no ext]:1,"RTL8197F, RTL8367R, RTL8814B"
GPL_AX12v1,Ethernet/Switch + WLAN,target-specific / likely relevant,Board/build configuration,GPL_AX12v1/rtl8197/boards/rtl8197F/etc.RTL8197F_VG_8812F_8367R_MP/init.d,1,1,0.0,[no ext]:1,"RTL8197F, RTL8367R, RTL8812"
GPL_AX12v1,Ethernet/Switch + WLAN,target-specific / likely relevant,Board/build configuration,GPL_AX12v1/rtl8197/boards/rtl8197F/etc.RTL8197F_VG_8814B_8367R_MP/init.d,1,1,0.0,[no ext]:1,"RTL8197F, RTL8367R, RTL8814B"
GPL_AX12v1,Ethernet/Switch + WLAN,target-specific / likely relevant,Board/build configuration,GPL_AX12v1/rtl8197/boards/rtl8197F/etc.RTL8197F_VG_V632G-4_8814C_8367R_MP/init.d,1,1,0.0,[no ext]:1,"RTL8197F, RTL8367R, RTL8814C"
GPL_AX12v1,WLAN,board/build config,Board/build configuration,GPL_AX12v1/rtl8197/backports-5.2.8-1,3,0,0.03,".sources:1, .local:1, .hacks:1",
GPL_AX12v1,WLAN,board/build config,WLAN subsystem/build support,GPL_AX12v1/Iplatform/openwrt/package/mac80211,2,0,0.0,.patch:2,MAC80211
GPL_AX12v1,WLAN,board/build config,WLAN subsystem/build support,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/net/wireless/intel/iwlwifi,2,0,0.03,.h:2,
GPL_AX12v1,WLAN,board/build config,Linux staging Realtek WLAN driver,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal,2,0,0.02,".h:1, .c:1",RTL8723B
GPL_AX12v1,WLAN,board/build config,madwifi WLAN package/patches,GPL_AX12v1/Iplatform/openwrt/package/madwifi,1,0,0.0,Config.in:1,
GPL_AX12v1,WLAN,board/build config,Board/build configuration,GPL_AX12v1/rtl8197/backports-5.2.8-1/backport-include/linux,1,0,0.0,.h:1,
GPL_AX12v1,WLAN,board/build config,Board/build configuration,GPL_AX12v1/rtl8197/backports-5.2.8-1/compat/verification/mbedtls,1,0,0.0,.h:1,
GPL_AX12v1,WLAN,board/build config,WLAN subsystem/build support,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/net/wireless/intersil/hostap,1,0,0.0,.h:1,
